feature_filepath,feature_type,filepath,subset_filepath,label,split,channel,dataset,speaker_id,attack_id,attack_category,shape
data/features/logmel/train/PA_train_PA_T_0004861_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0004861_g711.wav,data/subset_g711/PA_train_PA_T_0004861_g711.wav,bonafide,train,g711_8khz,PA,PA_0085,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0004861_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0004861_g711.wav,data/subset_g711/PA_train_PA_T_0004861_g711.wav,bonafide,train,g711_8khz,PA,PA_0085,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0000168_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0000168_g711.wav,data/subset_g711/PA_train_PA_T_0000168_g711.wav,bonafide,train,g711_8khz,PA,PA_0095,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0000168_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0000168_g711.wav,data/subset_g711/PA_train_PA_T_0000168_g711.wav,bonafide,train,g711_8khz,PA,PA_0095,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0002276_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0002276_g711.wav,data/subset_g711/PA_train_PA_T_0002276_g711.wav,bonafide,train,g711_8khz,PA,PA_0086,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0002276_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0002276_g711.wav,data/subset_g711/PA_train_PA_T_0002276_g711.wav,bonafide,train,g711_8khz,PA,PA_0086,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0000706_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0000706_g711.wav,data/subset_g711/PA_train_PA_T_0000706_g711.wav,bonafide,train,g711_8khz,PA,PA_0089,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0000706_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0000706_g711.wav,data/subset_g711/PA_train_PA_T_0000706_g711.wav,bonafide,train,g711_8khz,PA,PA_0089,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0005150_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0005150_g711.wav,data/subset_g711/PA_train_PA_T_0005150_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0005150_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0005150_g711.wav,data/subset_g711/PA_train_PA_T_0005150_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0001892_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0001892_g711.wav,data/subset_g711/PA_train_PA_T_0001892_g711.wav,bonafide,train,g711_8khz,PA,PA_0088,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0001892_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0001892_g711.wav,data/subset_g711/PA_train_PA_T_0001892_g711.wav,bonafide,train,g711_8khz,PA,PA_0088,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0000912_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0000912_g711.wav,data/subset_g711/PA_train_PA_T_0000912_g711.wav,bonafide,train,g711_8khz,PA,PA_0090,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0000912_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0000912_g711.wav,data/subset_g711/PA_train_PA_T_0000912_g711.wav,bonafide,train,g711_8khz,PA,PA_0090,-,bonafide,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0001631_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0001631_g711.wav,data/subset_g711/PA_val_PA_T_0001631_g711.wav,bonafide,val,g711_8khz,PA,PA_0082,-,bonafide,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0001631_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0001631_g711.wav,data/subset_g711/PA_val_PA_T_0001631_g711.wav,bonafide,val,g711_8khz,PA,PA_0082,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003448_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003448_g711.wav,data/subset_g711/PA_train_PA_T_0003448_g711.wav,bonafide,train,g711_8khz,PA,PA_0083,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003448_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003448_g711.wav,data/subset_g711/PA_train_PA_T_0003448_g711.wav,bonafide,train,g711_8khz,PA,PA_0083,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0004167_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0004167_g711.wav,data/subset_g711/PA_train_PA_T_0004167_g711.wav,bonafide,train,g711_8khz,PA,PA_0095,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0004167_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0004167_g711.wav,data/subset_g711/PA_train_PA_T_0004167_g711.wav,bonafide,train,g711_8khz,PA,PA_0095,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003947_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003947_g711.wav,data/subset_g711/PA_train_PA_T_0003947_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003947_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003947_g711.wav,data/subset_g711/PA_train_PA_T_0003947_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0001521_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0001521_g711.wav,data/subset_g711/PA_val_PA_T_0001521_g711.wav,bonafide,val,g711_8khz,PA,PA_0091,-,bonafide,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0001521_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0001521_g711.wav,data/subset_g711/PA_val_PA_T_0001521_g711.wav,bonafide,val,g711_8khz,PA,PA_0091,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003312_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003312_g711.wav,data/subset_g711/PA_train_PA_T_0003312_g711.wav,bonafide,train,g711_8khz,PA,PA_0090,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003312_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003312_g711.wav,data/subset_g711/PA_train_PA_T_0003312_g711.wav,bonafide,train,g711_8khz,PA,PA_0090,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003948_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003948_g711.wav,data/subset_g711/PA_train_PA_T_0003948_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003948_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003948_g711.wav,data/subset_g711/PA_train_PA_T_0003948_g711.wav,bonafide,train,g711_8khz,PA,PA_0093,-,bonafide,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0004924_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0004924_g711.wav,data/subset_g711/PA_val_PA_T_0004924_g711.wav,bonafide,val,g711_8khz,PA,PA_0091,-,bonafide,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0004924_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0004924_g711.wav,data/subset_g711/PA_val_PA_T_0004924_g711.wav,bonafide,val,g711_8khz,PA,PA_0091,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003820_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003820_g711.wav,data/subset_g711/PA_train_PA_T_0003820_g711.wav,bonafide,train,g711_8khz,PA,PA_0080,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003820_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003820_g711.wav,data/subset_g711/PA_train_PA_T_0003820_g711.wav,bonafide,train,g711_8khz,PA,PA_0080,-,bonafide,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0003940_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0003940_g711.wav,data/subset_g711/PA_train_PA_T_0003940_g711.wav,bonafide,train,g711_8khz,PA,PA_0092,-,bonafide,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0003940_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0003940_g711.wav,data/subset_g711/PA_train_PA_T_0003940_g711.wav,bonafide,train,g711_8khz,PA,PA_0092,-,bonafide,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0041647_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0041647_g711.wav,data/subset_g711/PA_val_PA_T_0041647_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0041647_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0041647_g711.wav,data/subset_g711/PA_val_PA_T_0041647_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0017667_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0017667_g711.wav,data/subset_g711/PA_val_PA_T_0017667_g711.wav,spoof,val,g711_8khz,PA,PA_0082,BC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0017667_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0017667_g711.wav,data/subset_g711/PA_val_PA_T_0017667_g711.wav,spoof,val,g711_8khz,PA,PA_0082,BC,spoof,"[20, 400]"
data/features/logmel/test/PA_test_PA_T_0051297_g711.npy,logmel,data/subset_g711/PA_test_PA_T_0051297_g711.wav,data/subset_g711/PA_test_PA_T_0051297_g711.wav,spoof,test,g711_8khz,PA,PA_0079,BB,spoof,"[80, 400]"
data/features/mfcc/test/PA_test_PA_T_0051297_g711.npy,mfcc,data/subset_g711/PA_test_PA_T_0051297_g711.wav,data/subset_g711/PA_test_PA_T_0051297_g711.wav,spoof,test,g711_8khz,PA,PA_0079,BB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0046332_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0046332_g711.wav,data/subset_g711/PA_train_PA_T_0046332_g711.wav,spoof,train,g711_8khz,PA,PA_0085,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0046332_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0046332_g711.wav,data/subset_g711/PA_train_PA_T_0046332_g711.wav,spoof,train,g711_8khz,PA,PA_0085,CA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0053351_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0053351_g711.wav,data/subset_g711/PA_val_PA_T_0053351_g711.wav,spoof,val,g711_8khz,PA,PA_0091,CA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0053351_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0053351_g711.wav,data/subset_g711/PA_val_PA_T_0053351_g711.wav,spoof,val,g711_8khz,PA,PA_0091,CA,spoof,"[20, 400]"
data/features/logmel/test/PA_test_PA_T_0005405_g711.npy,logmel,data/subset_g711/PA_test_PA_T_0005405_g711.wav,data/subset_g711/PA_test_PA_T_0005405_g711.wav,spoof,test,g711_8khz,PA,PA_0079,AA,spoof,"[80, 400]"
data/features/mfcc/test/PA_test_PA_T_0005405_g711.npy,mfcc,data/subset_g711/PA_test_PA_T_0005405_g711.wav,data/subset_g711/PA_test_PA_T_0005405_g711.wav,spoof,test,g711_8khz,PA,PA_0079,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0050047_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0050047_g711.wav,data/subset_g711/PA_train_PA_T_0050047_g711.wav,spoof,train,g711_8khz,PA,PA_0098,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0050047_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0050047_g711.wav,data/subset_g711/PA_train_PA_T_0050047_g711.wav,spoof,train,g711_8khz,PA,PA_0098,CA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0011930_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0011930_g711.wav,data/subset_g711/PA_val_PA_T_0011930_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0011930_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0011930_g711.wav,data/subset_g711/PA_val_PA_T_0011930_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0008803_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0008803_g711.wav,data/subset_g711/PA_train_PA_T_0008803_g711.wav,spoof,train,g711_8khz,PA,PA_0089,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0008803_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0008803_g711.wav,data/subset_g711/PA_train_PA_T_0008803_g711.wav,spoof,train,g711_8khz,PA,PA_0089,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0037711_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0037711_g711.wav,data/subset_g711/PA_train_PA_T_0037711_g711.wav,spoof,train,g711_8khz,PA,PA_0093,CC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0037711_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0037711_g711.wav,data/subset_g711/PA_train_PA_T_0037711_g711.wav,spoof,train,g711_8khz,PA,PA_0093,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0005548_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0005548_g711.wav,data/subset_g711/PA_train_PA_T_0005548_g711.wav,spoof,train,g711_8khz,PA,PA_0086,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0005548_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0005548_g711.wav,data/subset_g711/PA_train_PA_T_0005548_g711.wav,spoof,train,g711_8khz,PA,PA_0086,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0037438_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0037438_g711.wav,data/subset_g711/PA_train_PA_T_0037438_g711.wav,spoof,train,g711_8khz,PA,PA_0095,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0037438_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0037438_g711.wav,data/subset_g711/PA_train_PA_T_0037438_g711.wav,spoof,train,g711_8khz,PA,PA_0095,CB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0048373_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0048373_g711.wav,data/subset_g711/PA_val_PA_T_0048373_g711.wav,spoof,val,g711_8khz,PA,PA_0081,CC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0048373_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0048373_g711.wav,data/subset_g711/PA_val_PA_T_0048373_g711.wav,spoof,val,g711_8khz,PA,PA_0081,CC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0034898_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0034898_g711.wav,data/subset_g711/PA_val_PA_T_0034898_g711.wav,spoof,val,g711_8khz,PA,PA_0091,AC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0034898_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0034898_g711.wav,data/subset_g711/PA_val_PA_T_0034898_g711.wav,spoof,val,g711_8khz,PA,PA_0091,AC,spoof,"[20, 400]"
data/features/logmel/test/PA_test_PA_T_0021773_g711.npy,logmel,data/subset_g711/PA_test_PA_T_0021773_g711.wav,data/subset_g711/PA_test_PA_T_0021773_g711.wav,spoof,test,g711_8khz,PA,PA_0087,AA,spoof,"[80, 400]"
data/features/mfcc/test/PA_test_PA_T_0021773_g711.npy,mfcc,data/subset_g711/PA_test_PA_T_0021773_g711.wav,data/subset_g711/PA_test_PA_T_0021773_g711.wav,spoof,test,g711_8khz,PA,PA_0087,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0048949_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0048949_g711.wav,data/subset_g711/PA_train_PA_T_0048949_g711.wav,spoof,train,g711_8khz,PA,PA_0096,AA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0048949_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0048949_g711.wav,data/subset_g711/PA_train_PA_T_0048949_g711.wav,spoof,train,g711_8khz,PA,PA_0096,AA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0005866_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0005866_g711.wav,data/subset_g711/PA_val_PA_T_0005866_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0005866_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0005866_g711.wav,data/subset_g711/PA_val_PA_T_0005866_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0019912_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0019912_g711.wav,data/subset_g711/PA_val_PA_T_0019912_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0019912_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0019912_g711.wav,data/subset_g711/PA_val_PA_T_0019912_g711.wav,spoof,val,g711_8khz,PA,PA_0082,AB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0025804_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0025804_g711.wav,data/subset_g711/PA_train_PA_T_0025804_g711.wav,spoof,train,g711_8khz,PA,PA_0080,BB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0025804_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0025804_g711.wav,data/subset_g711/PA_train_PA_T_0025804_g711.wav,spoof,train,g711_8khz,PA,PA_0080,BB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0042856_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0042856_g711.wav,data/subset_g711/PA_val_PA_T_0042856_g711.wav,spoof,val,g711_8khz,PA,PA_0091,CB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0042856_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0042856_g711.wav,data/subset_g711/PA_val_PA_T_0042856_g711.wav,spoof,val,g711_8khz,PA,PA_0091,CB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0041073_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0041073_g711.wav,data/subset_g711/PA_val_PA_T_0041073_g711.wav,spoof,val,g711_8khz,PA,PA_0082,CB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0041073_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0041073_g711.wav,data/subset_g711/PA_val_PA_T_0041073_g711.wav,spoof,val,g711_8khz,PA,PA_0082,CB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0017658_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0017658_g711.wav,data/subset_g711/PA_val_PA_T_0017658_g711.wav,spoof,val,g711_8khz,PA,PA_0081,BC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0017658_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0017658_g711.wav,data/subset_g711/PA_val_PA_T_0017658_g711.wav,spoof,val,g711_8khz,PA,PA_0081,BC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0016508_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0016508_g711.wav,data/subset_g711/PA_val_PA_T_0016508_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0016508_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0016508_g711.wav,data/subset_g711/PA_val_PA_T_0016508_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0037707_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0037707_g711.wav,data/subset_g711/PA_train_PA_T_0037707_g711.wav,spoof,train,g711_8khz,PA,PA_0092,CC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0037707_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0037707_g711.wav,data/subset_g711/PA_train_PA_T_0037707_g711.wav,spoof,train,g711_8khz,PA,PA_0092,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0022561_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0022561_g711.wav,data/subset_g711/PA_train_PA_T_0022561_g711.wav,spoof,train,g711_8khz,PA,PA_0083,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0022561_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0022561_g711.wav,data/subset_g711/PA_train_PA_T_0022561_g711.wav,spoof,train,g711_8khz,PA,PA_0083,AC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0007105_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0007105_g711.wav,data/subset_g711/PA_val_PA_T_0007105_g711.wav,spoof,val,g711_8khz,PA,PA_0082,CC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0007105_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0007105_g711.wav,data/subset_g711/PA_val_PA_T_0007105_g711.wav,spoof,val,g711_8khz,PA,PA_0082,CC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0029424_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0029424_g711.wav,data/subset_g711/PA_train_PA_T_0029424_g711.wav,spoof,train,g711_8khz,PA,PA_0089,AC,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0029424_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0029424_g711.wav,data/subset_g711/PA_train_PA_T_0029424_g711.wav,spoof,train,g711_8khz,PA,PA_0089,AC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0034021_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0034021_g711.wav,data/subset_g711/PA_val_PA_T_0034021_g711.wav,spoof,val,g711_8khz,PA,PA_0094,CB,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0034021_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0034021_g711.wav,data/subset_g711/PA_val_PA_T_0034021_g711.wav,spoof,val,g711_8khz,PA,PA_0094,CB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0049867_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0049867_g711.wav,data/subset_g711/PA_val_PA_T_0049867_g711.wav,spoof,val,g711_8khz,PA,PA_0091,BC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0049867_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0049867_g711.wav,data/subset_g711/PA_val_PA_T_0049867_g711.wav,spoof,val,g711_8khz,PA,PA_0091,BC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0030793_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0030793_g711.wav,data/subset_g711/PA_train_PA_T_0030793_g711.wav,spoof,train,g711_8khz,PA,PA_0088,AB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0030793_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0030793_g711.wav,data/subset_g711/PA_train_PA_T_0030793_g711.wav,spoof,train,g711_8khz,PA,PA_0088,AB,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0047834_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0047834_g711.wav,data/subset_g711/PA_val_PA_T_0047834_g711.wav,spoof,val,g711_8khz,PA,PA_0081,CA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0047834_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0047834_g711.wav,data/subset_g711/PA_val_PA_T_0047834_g711.wav,spoof,val,g711_8khz,PA,PA_0081,CA,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0010105_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0010105_g711.wav,data/subset_g711/PA_train_PA_T_0010105_g711.wav,spoof,train,g711_8khz,PA,PA_0086,CA,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0010105_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0010105_g711.wav,data/subset_g711/PA_train_PA_T_0010105_g711.wav,spoof,train,g711_8khz,PA,PA_0086,CA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0014821_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0014821_g711.wav,data/subset_g711/PA_val_PA_T_0014821_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0014821_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0014821_g711.wav,data/subset_g711/PA_val_PA_T_0014821_g711.wav,spoof,val,g711_8khz,PA,PA_0094,AC,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0008142_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0008142_g711.wav,data/subset_g711/PA_val_PA_T_0008142_g711.wav,spoof,val,g711_8khz,PA,PA_0091,BA,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0008142_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0008142_g711.wav,data/subset_g711/PA_val_PA_T_0008142_g711.wav,spoof,val,g711_8khz,PA,PA_0091,BA,spoof,"[20, 400]"
data/features/logmel/val/PA_val_PA_T_0013795_g711.npy,logmel,data/subset_g711/PA_val_PA_T_0013795_g711.wav,data/subset_g711/PA_val_PA_T_0013795_g711.wav,spoof,val,g711_8khz,PA,PA_0081,BC,spoof,"[80, 400]"
data/features/mfcc/val/PA_val_PA_T_0013795_g711.npy,mfcc,data/subset_g711/PA_val_PA_T_0013795_g711.wav,data/subset_g711/PA_val_PA_T_0013795_g711.wav,spoof,val,g711_8khz,PA,PA_0081,BC,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0044738_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0044738_g711.wav,data/subset_g711/PA_train_PA_T_0044738_g711.wav,spoof,train,g711_8khz,PA,PA_0086,CB,spoof,"[80, 400]"
data/features/mfcc/train/PA_train_PA_T_0044738_g711.npy,mfcc,data/subset_g711/PA_train_PA_T_0044738_g711.wav,data/subset_g711/PA_train_PA_T_0044738_g711.wav,spoof,train,g711_8khz,PA,PA_0086,CB,spoof,"[20, 400]"
data/features/logmel/train/PA_train_PA_T_0050340_g711.npy,logmel,data/subset_g711/PA_train_PA_T_0050340_g711.wav,data/subset_g711/PA_train_PA_T_0050340_g711.wav,spoof,train,g711_8khz,PA,PA_0092,CC,spoof,"[80, 400]"
